Time,Toe,Heel,SAVZ,SAVY,SAVX,SANZ,SANY,SANX,SACZ,SACY,SACX,AAVZ,AAVY,AAVX,AANZ,AANY,AANX,AACZ,AACY,AACX
23713,4,16,-33.68557692,-16.10048077,-3.93701923,335.27788462,-10.77355769,-10.04230769,-1.17507692,0.75276923,0.11576923,-7.71971154,1.49423077,-2.94423077,325.17932692,-2.50384615,-1.01442308,-0.48084615,-0.03661538,0.10238462
23735,2,14,-36.49807692,-17.91298077,-0.74951923,335.27788462,-10.46105769,-9.35480769,-1.20507692,0.54276923,0.02576923,-7.96971154,1.80673077,-3.31923077,325.24182692,-2.50384615,-0.76442308,-0.58084615,0.07338462,0.09238462
23757,2,17,-38.99807692,-20.16298077,0.56298077,335.15288462,-9.89855769,-8.29230769,-0.82507692,0.45276923,-0.06423077,-8.40721154,1.68173077,-3.88173077,325.30432692,-2.50384615,-0.63942308,-0.45084615,-0.14661538,0.10238462
23780,0,19,-41.18557692,-23.60048077,2.06298077,335.09038462,-9.46105769,-7.54230769,-0.93507692,0.23276923,-0.23423077,-7.03221154,1.49423077,-4.06923077,325.36682692,-2.44134615,-0.51442308,-0.49084615,-0.05661538,0.11238462
23802,3,17,-42.74807692,-24.97548077,1.93798077,335.02788462,-8.96105769,-6.79230769,-0.95507692,0.17276923,-0.31423077,-6.96971154,1.24423077,-4.44423077,325.42932692,-2.44134615,-0.38942308,-0.51084615,-0.10661538,0.07238462
23823,5,17,-42.99807692,-25.41298077,2.00048077,334.96538462,-8.46105769,-5.97980769,-0.76507692,-0.00723077,-0.18423077,-5.71971154,0.30673077,-4.13173077,325.491827,-2.37884615,-0.264423077,-0.45084615,-0.24661538,0.06238462
23846,1,14,-43.18557692,-26.47548077,1.75048077,334.84038462,-7.96105769,-5.16730769,-0.57507692,-0.36723077,-0.27423077,-4.28221154,0.93173077,-4.38173077,325.616827,-2.31634615,-0.139423077,-0.51084615,-0.07661538,0.11238462
23866,0,19,-42.74807692,-27.28798077,0.31298077,334.84038462,-7.46105769,-4.41730769,0.10492308,-0.76723077,-0.56423077,-2.59471154,-0.63076923,-3.94423077,325.741827,-2.31634615,-0.0769230769,-0.50084615,-0.01661538,0.11238462
23888,0,21,-40.68557692,-23.85048077,-1.18701923,334.77788462,-6.77355769,-3.29230769,0.17492308,-0.46723077,-0.43423077,-3.46971154,-0.81826923,-3.69423077,325.804327,-2.25384615,-0.0144230769,-0.39084615,-0.02661538,0.13238462
23909,0,19,-36.87307692,-18.22548077,-2.68701923,334.77788462,-6.39855769,-2.60480769,0.24492308,-0.56723077,-0.01423077,-4.53221154,-0.50576923,-3.94423077,325.866827,-2.19134615,0.0480769231,-0.59084615,0.12338462,0.07238462
23933,0,20,-30.99807692,-16.78798077,-1.37451923,334.77788462,-6.08605769,-1.97980769,0.26492308,-0.54723077,-0.49423077,-4.78221154,-1.25576923,-3.56923077,325.929327,-2.12884615,0.110576923,-0.38084615,-0.12661538,0.12238462
23955,0,23,-27.68557692,-11.53798077,4.62548077,334.71538462,-5.83605769,-1.47980769,0.02492308,-1.33723077,0.00576923,-5.78221154,-2.38076923,-3.75673077,325.991827,-2.00384615,0.235576923,-0.42084615,-0.15661538,0.05238462
23975,0,20,-23.24807692,-10.16298077,5.25048077,334.59038462,-5.64855769,-1.10480769,-0.27507692,-1.78723077,-0.10423077,-4.90721154,-2.38076923,-2.50673077,325.991827,-1.94134615,0.298076923,-0.55084615,0.17338462,0.08238462
23996,0,23,-18.18557692,-7.91298077,2.81298077,334.46538462,-5.39855769,-0.66730769,-0.27507692,-1.00723077,0.05576923,-5.03221154,-2.50576923,-1.25673077,325.991827,-1.87884615,0.298076923,-0.37084615,-0.17661538,0.11238462
24015,0,27,-10.56057692,-3.91298077,-1.56201923,334.52788462,-5.39855769,-0.54230769,-0.74507692,-1.11723077,0.15576923,-5.21971154,-1.94326923,-1.00673077,326.05432692,-1.81634615,0.36057692,-0.40084615,-0.42661538,0.04238462
24038,0,25,-5.62307692,-5.85048077,4.25048077,334.40288462,-5.21105769,-0.47980769,-0.88507692,-0.81723077,-0.39423077,-1.28221154,-1.31826923,2.18076923,325.99182692,-1.81634615,8.36057692,-0.60084615,-0.05661538,0.06238462
24058,1,18,-2.06057692,-4.97548077,2.31298077,334.34038462,-5.14855769,-0.47980769,-0.46507692,0.09276923,-0.00423077,-0.40721154,-1.75576923,1.68076923,325.929327,-1.75384615,0.298076923,-0.59084615,0.09338462,0.10238462
24079,0,24,1.00192308,-3.85048077,0.93798077,334.34038462,-5.08605769,-0.54230769,-0.36507692,-0.29723077,0.10576923,-1.78221154,-1.69326923,0.30576923,325.929327,-1.75384615,0.235576923,-0.43084615,-0.03661538,0.12238462
24100,0,25,1.93942308,-2.91298077,2.62548077,334.34038462,-5.02355769,-0.60480769,-0.59507692,-0.35723077,0.13576923,-2.15721154,-1.19326923,-0.25673077,325.929327,-1.69134615,0.235576923,-0.26084615,-0.33661538,0.08238462
24123,0,22,3.62692308,-3.35048077,-1.24951923,334.34038462,-4.96105769,-0.72980769,-0.75507692,-0.61723077,0.41576923,-1.09471154,-0.75576923,0.68076923,325.929327,-1.69134615,0.173076923,-0.52084615,-0.14661538,0.02238462
24146,0,25,4.00192308,-6.41298077,-2.62451923,334.40288462,-4.83605769,-0.79230769,-0.58507692,0.31276923,-0.04423077,-0.34471154,-1.19326923,1.05576923,325.929327,-1.62884615,0.110576923,-0.48084615,-0.00661538,0.13238462
24167,0,21,5.43942308,-6.03798077,-0.12451923,334.40288462,-4.64855769,-1.04230769,-0.81507692,-0.25723077,-0.18423077,-1.40721154,-1.69326923,0.11826923,325.929327,-1.56634615,0.110576923,-0.50084615,-0.10661538,0.09238462
24187,1,22,7.00192308,-5.97548077,6.00048077,334.27788462,-4.52355769,-1.29230769,-0.55507692,-0.66723077,-0.08423077,-0.84471154,-1.63076923,0.05576923,325.929327,-1.56634615,0.0480769231,-0.43084615,-0.19661538,0.05238462
24208,1,22,10.62692308,-5.97548077,6.62548077,334.15288462,-4.39855769,-1.54230769,-0.46507692,-1.13723077,0.02576923,-0.03221154,-1.88076923,0.74326923,325.929327,-1.50384615,-0.0144230769,-0.44084615,-0.16661538,0.08238462
24227,3,16,12.06442308,-5.97548077,5.12548077,334.09038462,-4.33605769,-1.85480769,-0.65507692,-0.99723077,-0.02423077,0.46778846,-1.38076923,1.30576923,325.929327,-1.44134615,-0.0769230769,-0.57084615,-0.05661538,0.03238462
24250,0,19,17.50192308,-5.91298077,-3.31201923,334.15288462,-4.21105769,-2.16730769,-0.86507692,-0.35723077,-0.09423077,1.15528846,-1.94326923,1.36826923,325.929327,-1.44134615,-0.139423077,-0.45084615,-0.14661538,0.06238462
24271,0,21,20.06442308,-6.41298077,0.68798077,334.21538462,-4.08605769,-2.60480769,-0.84507692,-0.34723077,0.07576923,1.71778846,-2.50576923,1.99326923,325.929327,-1.37884615,-0.264423077,-0.46084615,-0.18661538,0.02238462
24296,4,10,21.75192308,-6.47548077,3.87548077,334.21538462,-3.96105769,-3.10480769,-0.49507692,-1.07723077,0.14576923,2.28028846,-2.38076923,3.61826923,325.86682692,-1.25384615,-0.38942308,-0.28084615,-0.08661538,0.13238462
24316,4,7,23.18942308,-8.28798077,2.18798077,334.15288462,-3.83605769,-3.60480769,-1.30507692,0.12276923,0.67576923,4.40528846,-1.06826923,5.61826923,325.80432692,-1.31634615,-0.57692308,-0.56084615,0.11338462,0.09238462
24337,6,7,23.56442308,-10.10048077,5.06298077,334.02788462,-3.52355769,-4.35480769,-1.22507692,0.83276923,0.92576923,0.46778846,1.80673077,4.80576923,325.67932692,-1.37884615,-0.70192308,-0.46084615,0.04338462,0.16238462
24358,7,0,22.00192308,-14.72548077,18.12548077,333.77788462,-3.21105769,-4.85480769,-1.39507692,0.91276923,1.28576923,-3.21971154,5.24423077,5.30576923,325.61682692,-1.44134615,-0.76442308,-0.30084615,0.04338462,0.24238462
24382,11,0,17.37692308,-16.60048077,31.43798077,333.27788462,-2.83605769,-5.35480769,-0.50507692,1.23276923,2.61576923,-9.78221154,15.18173077,6.30576923,325.55432692,-1.75384615,-0.63942308,-0.25084615,-0.69661538,0.15238462
24405,8,0,14.31442308,-16.53798077,36.93798077,332.65288462,-2.46105769,-5.72980769,0.23492308,0.58276923,3.74576923,-19.03221154,31.61923077,9.18076923,325.36682692,-2.25384615,-0.38942308,0.48915385,-0.17661538,0.90238462
24427,6,0,10.68942308,-13.97548077,49.43798077,331.21538462,-1.89855769,-6.22980769,1.20492308,-0.99723077,4.45576923,-26.53221154,64.11923077,18.74326923,325.05432692,-4.25384615,0.48557692,0.91915385,-0.04661538,1.32238462
24448,2,0,12.18942308,-14.47548077,59.06298077,330.15288462,-1.46105769,-6.60480769,1.31492308,-3.62723077,3.76576923,-40.03221154,143.93173077,33.24326923,324.74182692,-6.81634615,1.42307692,0.44915385,-1.08661538,1.21238462
24468,0,0,20.00192308,-17.66298077,44.87548077,329.40288462,-1.08605769,-7.16730769,1.06492308,-4.47723077,3.69576923,-39.15721154,182.18173077,44.68076923,324.30432692,-10.19134615,2.67307692,-0.18084615,-1.65661538,1.20238462
24488,0,0,32.75192308,-12.60048077,20.81298077,328.96538462,-0.77355769,-7.79230769,0.15492308,-5.78723077,2.45576923,-24.84471154,184.55673077,50.80576923,323.92932692,-13.87884615,3.73557692,-2.09084615,-3.30661538,1.79238462
24508,0,0,41.56442308,-8.16298077,4.62548077,328.84038462,-0.52355769,-8.60480769,-0.66507692,-5.13723077,2.38576923,5.40528846,210.99423077,69.05576923,323.49182692,-17.81634615,4.23557692,-6.20084615,3.78338462,-1.16761538
24534,0,0,53.62692308,-2.10048077,-19.18701923,329.09038462,-0.52355769,-9.60480769,-2.57507692,-0.40723077,1.34576923,-4.90721154,249.93173077,76.49326923,322.99182692,-22.37884615,4.98557692,-17.70084615,-6.82661538,7.59238462
24557,0,0,83.12692308,15.33701923,-24.12451923,329.59038462,-0.77355769,-11.10480769,-4.29507692,2.20276923,3.38576923,63.09278846,64.74423077,49.68076923,322.74182692,-24.50384615,4.23557692,-12.56084615,3.42338462,5.36238462
24579,0,0,145.56442308,50.58701923,-25.12451923,330.34038462,-2.14855769,-14.85480769,-1.48507692,2.12276923,3.33576923,78.84278846,-9.19326923,187.30576923,320.24182692,-26.06634615,-3.51442308,-8.24084615,7.25338462,0.08238462
24603,0,0,146.81442308,52.89951923,8.87548077,330.34038462,-3.14855769,-17.79230769,-1.31507692,3.75276923,2.09576923,-29.21971154,13.43173077,217.80576923,315.99182692,-27.31634615,-8.63942308,-3.27084615,-2.34661538,-2.28761538
24624,0,0,141.43942308,62.58701923,56.93798077,329.40288462,-3.96105769,-20.72980769,-1.52507692,2.80276923,2.98576923,-39.34471154,66.11923077,193.18076923,311.80432692,-29.12884615,-12.95192308,-2.66084615,-6.82661538,-1.54761538
24647,0,0,139.00192308,56.89951923,110.93798077,327.40288462,-4.27355769,-23.66730769,-0.44507692,-2.46723077,2.29576923,-18.28221154,103.24423077,145.36826923,307.42932692,-32.50384615,-18.20192308,-3.13084615,-7.26661538,3.87238462
24668,0,0,144.00192308,51.33701923,102.75048077,324.40288462,-4.33605769,-28.29230769,-0.64507692,-2.58723077,1.33576923,-20.09471154,95.68173077,89.93076923,305.74182692,-34.31634615,-20.45192308,-1.22084615,-5.80661538,5.39238462
24688,0,0,144.87692308,47.39951923,60.56298077,323.34038462,-4.64855769,-31.29230769,-0.38507692,-2.51723077,1.11576923,-1.78221154,74.30673077,61.55576923,304.61682692,-35.69134615,-22.51442308,0.45915385,-3.84661538,5.27238462
24709,0,0,140.37692308,47.21201923,18.75048077,322.77788462,-5.21105769,-34.16730769,-0.32507692,-2.62723077,0.50576923,-3.96971154,42.68173077,51.93076923,303.61682692,-36.62884615,-24.45192308,2.17915385,-2.64661538,5.47238462
24735,0,0,124.12692308,50.96201923,6.31298077,322.52788462,-5.89855769,-36.85480769,-0.42507692,-1.69723077,0.29576923,-6.34471154,18.61923077,56.93076923,302.49182692,-37.00384615,-26.51442308,3.23915385,-2.90661538,4.94238462
24756,0,0,102.81442308,51.83701923,7.31298077,322.02788462,-6.96105769,-40.04230769,0.20492308,-2.01723077,-0.39423077,-3.90721154,-6.25576923,57.86826923,301.36682692,-36.94134615,-28.70192308,3.95915385,-4.25661538,4.81238462
24779,0,0,71.18942308,48.52451923,23.68798077,321.34038462,-7.39855769,-41.72980769,0.33492308,-2.43723077,-0.45423077,5.09278846,-35.25576923,44.93076923,300.24182692,-35.81634615,-31.13942308,5.66915385,-4.55661538,2.00238462
24799,0,0,52.62692308,46.27451923,24.75048077,320.65288462,-7.71105769,-43.04230769,0.80492308,-3.60723077,0.04576923,12.46778846,-43.31826923,6.55576923,300.24182692,-35.00384615,-31.76442308,6.06915385,-3.90661538,1.16238462
24822,0,0,32.62692308,37.33701923,15.56298077,320.09038462,-8.08605769,-43.97980769,0.90492308,-4.04723077,-0.35423077,-6.28221154,-43.75576923,-24.31923077,300.61682692,-34.19134615,-31.01442308,5.54915385,-2.82661538,1.20238462
24847,0,0,15.81442308,32.77451923,-6.31201923,319.84038462,-8.52355769,-44.47980769,0.41492308,-3.88723077,-1.15423077,-21.34471154,-57.69326923,-47.00673077,301.30432692,-33.31634615,-29.07692308,5.68915385,-2.70661538,0.16238462
24868,0,0,-2.81057692,26.96201923,-29.12451923,320.34038462,-9.64855769,-44.47980769,0.96492308,-3.01723077,-0.98423077,-11.78221154,-63.56826923,-61.50673077,302.30432692,-32.19134615,-26.76442308,5.83915385,-1.11661538,-0.56761538
24890,0,0,-31.62307692,19.14951923,-43.87451923,320.96538462,-10.58605769,-43.97980769,0.81492308,-2.05723077,-1.29423077,-35.84471154,-69.06826923,-82.63173077,304.24182692,-30.31634615,-22.57692308,5.17915385,-0.56661538,-0.06761538
24910,0,0,-51.12307692,10.33701923,-41.31201923,321.59038462,-11.33605769,-42.97980769,0.76492308,-2.41723077,-1.86423077,-32.96971154,-79.44326923,-77.19423077,305.42932692,-28.81634615,-19.82692308,4.24915385,0.60338462,0.61238462
24932,0,0,-69.56057692,3.33701923,-31.12451923,322.02788462,-11.83605769,-41.72980769,0.74492308,-2.28723077,-2.01423077,-36.71971154,-101.00576923,-75.88173077,306.49182692,-26.87884615,-17.32692308,3.39915385,0.12338462,0.66238462
24956,0,0,-85.24807692,-3.10048077,-32.81201923,322.65288462,-12.33605769,-39.10480769,0.74492308,-2.17723077,-2.47423077,-28.65721154,-114.56826923,-74.63173077,307.55432692,-24.56634615,-15.26442308,3.65915385,0.68338462,-1.43761538
24979,0,0,-98.37307692,-12.47548077,-30.93701923,323.09038462,-12.52355769,-37.04230769,0.81492308,-1.71723077,-2.55423077,-32.96971154,-111.00576923,-76.13173077,309.24182692,-21.00384615,-12.45192308,2.10915385,0.60338462,-1.43761538
24999,0,0,-111.43557692,-23.47548077,-35.87451923,323.59038462,-12.58605769,-34.72980769,0.50492308,-0.94723077,-2.86423077,-30.96971154,-113.38076923,-81.56923077,310.42932692,-18.50384615,-10.76442308,1.39915385,1.94338462,-1.93761538
25019,0,0,-116.31057692,-32.10048077,-36.37451923,324.15288462,-12.52355769,-32.35480769,0.45492308,-0.25723077,-2.82423077,-29.34471154,-115.38076923,-84.50673077,311.61682692,-16.00384615,-9.13942308,-0.12084615,2.74338462,-1.43761538
25040,0,1,-119.93557692,-36.66298077,-30.87451923,324.65288462,-12.21105769,-29.85480769,0.38492308,0.66276923,-2.95423077,-39.46971154,-117.38076923,-80.38173077,312.61682692,-13.37884615,-7.70192308,-1.33084615,2.44338462,-1.64761538
25061,0,0,-120.37307692,-39.66298077,-20.12451923,325.02788462,-11.77355769,-27.35480769,0.28492308,1.03276923,-2.83423077,-35.40721154,-115.00576923,-68.63173077,313.42932692,-10.87884615,-6.51442308,-2.00084615,2.39338462,-2.70761538
25087,0,0,-116.99807692,-39.16298077,-16.99951923,325.27788462,-11.27355769,-24.97980769,0.12492308,1.13276923,-2.35423077,-30.21971154,-100.06826923,-65.19423077,314.30432692,-8.56634615,-5.45192308,-3.30084615,1.90338462,-3.19761538
25108,0,0,-108.49807692,-42.66298077,-15.87451923,325.71538462,-10.33605769,-21.66730769,-0.10507692,0.96276923,-2.48423077,-10.71971154,-81.00576923,-65.75673077,315.17932692,-6.56634615,-4.70192308,-4.06084615,2.83338462,-3.53761538
25130,0,0,-91.87307692,-40.78798077,-36.87451923,326.27788462,-9.83605769,-19.72980769,-0.44507692,2.13276923,-2.48423077,-19.40721154,-58.63076923,-70.31923077,316.86682692,-4.31634615,-3.45192308,-5.20084615,1.89338462,-2.51761538
25151,0,0,-77.99807692,-39.60048077,-39.81201923,327.02788462,-9.33605769,-17.97980769,-0.49507692,2.33276923,-3.19423077,-14.03221154,-48.19326923,-69.06923077,317.92932692,-3.00384615,-2.63942308,-5.42084615,0.88338462,-1.65761538
25173,0,0,-64.68557692,-33.97548077,-36.62451923,327.71538462,-8.89855769,-16.54230769,-0.69507692,2.31276923,-3.04423077,6.59278846,-50.00576923,-64.69423077,319.11682692,-1.62884615,-2.26442308,-4.22084615,2.21338462,-3.57761538
25198,0,0,-51.93557692,-29.72548077,-38.74951923,328.46538462,-8.52355769,-15.35480769,-0.24507692,1.30276923,-3.11423077,3.40528846,-36.88076923,-60.56923077,320.17932692,-0.44134615,-2.01442308,-3.32084615,1.48338462,-4.33761538
25218,0,0,-43.12307692,-27.22548077,-40.24951923,329.65288462,-8.08605769,-13.91730769,-0.28507692,1.78276923,-3.19423077,3.09278846,-18.63076923,-61.06923077,321.30432692,0.37115385,-1.63942308,-2.33084615,2.27338462,-4.26761538
25239,0,0,-32.74807692,-19.66298077,-43.49951923,330.46538462,-7.89855769,-13.16730769,-0.45507692,2.05276923,-3.10423077,-5.71971154,-4.94326923,-59.88173077,322.49182692,0.93365385,-1.13942308,-2.00084615,2.21338462,-4.28761538
25258,0,0,-29.68557692,-14.78798077,-34.68701923,331.15288462,-7.83605769,-13.10480769,-0.16507692,1.45276923,-2.85423077,-13.28221154,9.99423077,-49.75673077,323.49182692,1.24615385,-0.51442308,-1.70084615,2.11338462,-4.46761538
25280,0,9,-29.49807692,-11.91298077,-24.49951923,331.65288462,-7.71105769,-12.47980769,-0.16507692,1.41276923,-2.95423077,-7.21971154,32.49423077,-29.13173077,324.054327,-0.253846154,-0.701923077,-34.35084615,3.64338462,29.77238462
25301,0,7,-28.06057692,-11.91298077,-21.24951923,332.02788462,-7.58605769,-11.85480769,-7.54507692,6.81276923,1.88576923,91.40528846,-9.25576923,39.86826923,323.741827,-0.128846154,-2.26442308,-10.97084615,-25.10661538,11.67238462
25321,0,10,6.43942308,70.21201923,-23.12451923,332.46538462,-8.39855769,-11.79230769,-3.79507692,7.81276923,18.36576923,22.78028846,-44.50576923,29.93076923,323.42932692,0.80865385,-3.01442308,9.08915385,3.72338462,-2.92761538
25344,0,9,74.56442308,30.39951923,-8.87451923,332.84038462,-9.52355769,-12.91730769,6.77492308,-9.60723077,-3.21423077,12.65528846,7.61923077,14.18076923,323.24182692,0.68365385,-3.95192308,0.66915385,9.05338462,-0.04761538
25365,0,13,30.25192308,2.39951923,43.25048077,332.21538462,-9.46105769,-14.10480769,-2.45507692,0.13276923,-1.76423077,-21.78221154,15.43173077,10.61826923,322.991827,0.246153846,-3.82692308,0.40915385,-5.13661538,-0.50761538
25389,0,13,-7.68557692,12.46201923,3.87548077,331.84038462,-9.52355769,-14.10480769,-1.10507692,3.60276923,0.41576923,-4.28221154,17.68173077,21.11826923,322.616827,-0.253846154,-3.76442308,-3.20084615,0.45338462,-1.13761538
25409,0,16,24.93942308,28.71201923,-25.74951923,332.52788462,-10.46105769,-14.54230769,0.56492308,1.63276923,-2.58423077,-1.53221154,-4.94326923,5.24326923,322.491827,-0.253846154,-3.88942308,-0.02084615,-0.13661538,0.36238462
25432,0,19,13.68942308,35.14951923,-4.93701923,332.71538462,-11.14855769,-14.91730769,-0.09507692,0.92276923,1.58576923,-15.96971154,2.36923077,-0.75673077,322.429327,-0.253846154,-3.57692308,-0.28084615,0.40338462,0.04238462
25455,0,22,2.93942308,25.02451923,1.00048077,332.59038462,-11.64855769,-15.10480769,-1.71507692,1.76276923,-0.12423077,-27.96971154,7.11923077,-0.25673077,322.304327,-0.316346154,-3.13942308,-1.04084615,0.12338462,0.00238462
25479,0,21,0.75192308,17.21201923,-1.12451923,332.59038462,-12.14855769,-15.22980769,-1.35507692,2.21276923,-0.73423077,-28.34471154,4.30673077,-3.63173077,322.24182692,-0.44134615,-2.57692308,-1.14084615,-0.03661538,-0.15761538
25501,0,24,-8.37307692,18.14951923,16.06298077,332.27788462,-12.46105769,-15.22980769,-0.96507692,0.67276923,0.64576923,-25.53221154,1.86923077,-6.06923077,322.24182692,-0.44134615,-2.07692308,-0.79084615,0.41338462,0.03238462
25521,0,23,-14.81057692,12.83701923,17.68798077,331.84038462,-12.64855769,-15.10480769,-1.01507692,0.37276923,0.68576923,-28.84471154,2.68173077,-7.75673077,322.30432692,-0.44134615,-1.51442308,-0.89084615,-0.12661538,-0.01761538
25545,0,26,-16.74807692,7.71201923,19.18798077,331.46538462,-12.71105769,-14.97980769,-0.70507692,0.02276923,-0.26423077,-21.65721154,-3.06826923,-7.19423077,322.366827,-0.316346154,-0.764423077,-0.78084615,-0.24661538,-0.14761538
25566,3,29,-18.43557692,7.83701923,16.62548077,330.84038462,-12.83605769,-14.66730769,-0.67507692,-1.10723077,-0.17423077,-22.71971154,-2.38076923,-7.06923077,322.366827,-0.191346154,-0.264423077,-0.70084615,-0.51661538,-0.09761538
25590,1,31,-17.56057692,8.14951923,15.56298077,330.52788462,-12.89855769,-14.41730769,-0.84507692,-0.88723077,-0.08423077,-14.71971154,-1.56826923,-3.88173077,322.366827,-0.128846154,0.0480769231,-0.74084615,-0.28661538,-0.03761538
25610,1,32,-16.06057692,7.64951923,8.18798077,330.27788462,-13.02355769,-14.22980769,-0.89507692,-0.20723077,-0.09423077,-14.53221154,-2.38076923,-2.63173077,322.366827,-0.0663461538,0.235576923,-0.85084615,-0.10661538,-0.02761538
25632,3,32,-15.99807692,6.33701923,4.06298077,330.15288462,-13.08605769,-13.97980769,-1.13507692,-0.07723077,0.34576923,-14.59471154,-3.00576923,-3.25673077,322.366827,-0.0038461539,0.673076923,-0.77084615,-0.21661538,-0.04761538
25655,1,36,-15.62307692,2.08701923,4.00048077,330.02788462,-13.14855769,-13.79230769,-1.38507692,-0.26723077,-0.11423077,-13.84471154,-1.44326923,-3.56923077,322.366827,0.0586538462,0.923076923,-0.81084615,-0.06661538,-0.02761538
25676,0,37,-15.18557692,-2.66298077,4.68798077,329.90288462,-13.14855769,-13.54230769,-0.97507692,-0.06723077,0.05576923,-12.59471154,-1.25576923,-3.63173077,322.429327,0.0586538462,1.17307692,-0.85084615,-0.24661538,-0.08761538
25697,0,37,-14.62307692,-4.78798077,4.43798077,329.77788462,-12.96105769,-13.22980769,-0.84507692,-0.48723077,-0.24423077,-8.71971154,-2.56826923,-2.94423077,322.429327,0.121153846,1.36057692,-0.74084615,-0.04661538,-0.01761538
25718,1,38,-14.56057692,-5.35048077,4.43798077,329.65288462,-12.83605769,-13.04230769,-0.76507692,-0.00723077,0.20576923,-8.40721154,-2.31826923,-2.63173077,322.429327,0.183653846,1.48557692,-0.81084615,0.00338462,-0.02761538
25741,0,43,-14.99807692,-6.53798077,0.06298077,329.59038462,-12.71105769,-12.79230769,-1.07507692,0.40276923,0.20576923,-8.28221154,-2.06826923,-3.13173077,322.491827,0.246153846,1.61057692,-0.79084615,-0.00661538,-0.02761538
25761,2,43,-16.37307692,-9.28798077,0.18798077,329.59038462,-12.58605769,-12.47980769,-1.04507692,0.39276923,0.00576923,-7.34471154,-1.75576923,-3.31923077,322.491827,0.308653846,1.73557692,-0.77084615,-0.03661538,0.00238462
25784,0,39,-18.18557692,-11.22548077,2.81298077,329.52788462,-12.39855769,-12.22980769,-0.78507692,-0.04723077,-0.00423077,-2.65721154,-2.44326923,-2.25673077,322.55432692,0.43365385,1.79807692,-0.71084615,-0.11661538,-0.04761538
25806,3,39,-19.74807692,-12.47548077,0.87548077,329.46538462,-12.14855769,-11.85480769,-0.72507692,-0.11723077,0.09576923,1.53028846,-1.63076923,-1.00673077,322.55432692,0.43365385,1.73557692,-0.70084615,-0.03661538,-0.01761538
25825,1,42,-20.62307692,-15.35048077,-4.81201923,329.52788462,-11.89855769,-11.47980769,-0.73507692,-0.04723077,-0.04423077,3.09278846,-0.56826923,-0.38173077,322.61682692,0.43365385,1.61057692,-0.76084615,0.00338462,-0.02761538
25847,1,41,-21.24807692,-16.03798077,-5.12451923,329.65288462,-11.46105769,-10.91730769,-0.64507692,-0.06723077,-0.04423077,3.78028846,-1.25576923,0.18076923,322.61682692,0.49615385,1.48557692,-0.74084615,0.04338462,0.02238462
25867,1,42,-22.12307692,-16.72548077,-5.24951923,329.77788462,-11.14855769,-10.47980769,-0.79507692,-0.11723077,-0.00423077,3.03028846,-0.94326923,0.05576923,322.67932692,0.49615385,1.36057692,-0.77084615,0.05338462,0.00238462
25890,3,47,-23.43557692,-18.53798077,-5.62451923,329.84038462,-10.83605769,-10.04230769,-0.63507692,-0.05723077,0.04576923,2.34278846,-0.56826923,-0.00673077,322.67932692,0.49615385,1.29807692,-0.82084615,0.07338462,-0.01761538
25910,2,63,-23.18557692,-19.16298077,-7.87451923,329.96538462,-10.52355769,-9.60480769,-0.49507692,-0.18723077,0.08576923,2.71778846,-0.81826923,-0.06923077,322.67932692,0.49615385,1.17307692,-0.72084615,-0.12661538,-0.01761538
25934,3,47,-23.68557692,-20.78798077,-6.87451923,330.09038462,-10.14855769,-9.16730769,-0.20507692,-0.16723077,0.20576923,3.34278846,-0.63076923,0.43076923,322.74182692,0.49615385,0.98557692,-0.80084615,0.29338462,0.00238462
25955,3,47,-24.06057692,-19.41298077,-10.87451923,330.27788462,-9.83605769,-8.66730769,-0.11507692,0.05276923,-0.46423077,1.03028846,-0.63076923,-0.50673077,322.74182692,0.49615385,0.92307692,-0.74084615,0.07338462,0.01238462
25976,3,47,-24.12307692,-17.60048077,-6.56201923,330.40288462,-9.52355769,-8.22980769,-0.18507692,-0.34723077,-0.13423077,-0.03221154,-0.94326923,-0.81923077,322.74182692,0.49615385,0.86057692,-0.70084615,0.04338462,-0.01761538
25999,2,47,-23.62307692,2031.89951923,-4.68701923,330.52788462,-9.08605769,-7.54230769,-0.28507692,0.10276923,-0.11423077,-0.90721154,-1.00576923,-0.50673077,322.74182692,0.55865385,0.79807692,-0.81084615,0.22338462,-0.02761538
26018,1,56,-20.87307692,-16.60048077,-0.99951923,330.59038462,-8.77355769,-7.16730769,-0.34507692,-0.17723077,-0.18423077,-3.28221154,-0.38076923,-1.75673077,322.80432692,0.55865385,0.79807692,-0.69084615,0.00338462,-0.00761538
26044,1,47,-18.81057692,-13.47548077,4.31298077,330.52788462,-8.52355769,-6.79230769,-0.15507692,-0.77723077,-0.36423077,-3.28221154,-0.13076923,-1.44423077,322.80432692,0.55865385,0.86057692,-0.78084615,-0.00661538,0.00238462
26065,1,45,-17.68557692,-10.60048077,4.93798077,330.40288462,-8.27355769,-6.54230769,-0.47507692,-0.78723077,0.20576923,-3.40721154,0.11923077,-0.50673077,322.80432692,0.55865385,0.86057692,-0.88084615,0.08338462,-0.07761538
26086,0,47,-16.31057692,-11.60048077,2.25048077,330.34038462,-8.08605769,-6.29230769,-0.28507692,-0.79723077,-0.31423077,-3.96971154,-0.63076923,-0.38173077,322.80432692,0.55865385,0.86057692,-0.66084615,-0.18661538,-0.05761538
